# planets   transits   detectable
    23166        206           32
    23086        294           22
    22746        260           32
    23158        252           30
    22632        264           32
    22738        228           18
    23296        250           34
    23160        262           34
    22982        238           20
    22944        234           18
    23344        246           26
    23118        238           18
    22996        242           32
    23242        266           14
    23422        236           26
    23244        278           26
    23010        262           18
    23284        260           30
    23244        220           20
    23068        248           22
    23140        264           30
    23020        254           28
    23020        290           24
    23022        244           32
    23010        242           30
    22926        242           24
    23116        256           36
    23162        246           20
    23324        218           24
    23078        240           20
    23288        238           22
    23230        258           26
    23564        288           26
    22728        214           20
    23298        232           18
    23014        312           26
    22924        222           22
    23472        242           22
    22974        254           22
    23446        252           24
    22948        268           20
    22818        266           30
    23368        236           48
    23418        252           32
    22884        222           20
    22876        224           24
    23020        246           34
    23200        264           20
    23068        238           14
    23230        258           44
    23102        230           12
    23120        224           34
    23202        206           18
    22878        252           38
    23242        198           20
    23586        258           24
    23282        242           12
    22706        246           16
    23200        252           16
    23052        264           18
    22802        228           30
    23182        238           32
    22920        308           36
    22742        250           24
    22966        266           30
    23074        248           32
    23102        208           32
    23052        250           36
    23168        290           38
    23040        216           12
    22918        218           26
    22964        230           24
    23650        226           26
    23190        250           24
    23302        226           24
    22948        232           36
    22668        264           30
    23294        236           30
    23384        270           34
    22834        208           18
    23090        284           30
    23146        250           36
    22932        218           16
    23082        268           30
    23172        248           22
    23156        228           30
    23040        254           32
    23224        242           24
    23120        238           22
    22940        228           16
    23584        250           26
    22812        252           30
    23198        248           28
    22880        234           22
    23460        194           12
    23024        258           22
    22860        248           20
    23138        252           30
    22888        244           40
    23150        238           24
    23322        234           20
    23082        264           24
    23270        234           22
    22850        268           24
    23384        230           24
    22970        200           16
    23258        222           30
    23226        248           26
    22738        236           22
    22508        250           24
    22852        236           16
    23448        258           26
    23194        244           44
    23178        232           16
    23192        240           28
    23058        228           26
    23376        234           32
    23058        278           48
    23090        178           20
    23184        286           30
    23108        212           20
    22990        238           18
    22880        224           28
    22928        228           16
    23160        220           28
    23288        276           32
    23452        262           34
    22788        230           18
    22774        258           18
    22978        242           36
    23196        222           30
    22886        222           22
    23264        200           18
    23006        270           36
    23024        262           26
    22986        230           20
    23048        276           28
    22934        280           14
    22958        208           20
    23182        244           30
    22902        268           16
    23202        306           36
    23398        292           34
    22926        252           28
    22856        236           22
    23208        236           34
    22790        242           22
    23348        230           28
    23142        248           30
    22788        248           16
    23168        254           24
    22932        284           46
    23202        256           32
    23168        284           24
    23410        176           12
    23346        228           30
    23434        230           28
    23276        268           18
    23084        246           38
    23154        268           26
    22982        254           42
    22940        226           26
    23036        266           26
    22988        226           18
    23376        236           28
    22998        224           24
    23192        282           36
    23152        238           22
    23120        218           20
    23092        254           14
    23222        224           26
    23370        270           34
    22902        244           24
    23458        244           12
    23194        206           20
    23240        232           26
    23370        260           30
    23086        230           24
    22624        192           16
    23170        260           34
    22910        248           14
    22788        258           28
    23174        266           28
    22782        210           32
    23376        244           22
    23280        252           26
    23352        238           28
    22956        262           26
    23220        274           32
    23746        264           34
    23006        232           28
    22980        280           22
    23332        274           30
    23604        260           32
    23146        254           24
    23100        210           26
    23228        276           30
    23138        206           22
    23050        198           18
    23560        258           42
    23126        240           16
    23312        266           32
    23120        250           32
    23126        278           24
    23028        216           30
    23162        254           18
    23412        216           32
    23176        246           28
    23544        220           22
    23108        246           26
    22846        236           26
    22596        262           22
    22904        232           28
    22996        218           28
    22990        258           22
    23182        262           14
    23034        264           22
    22864        238           30
    23122        216           20
    23178        216           16
    23192        256           34
    22920        228           16
    23314        254           34
    22684        240           18
    22712        228           24
    22724        280           40
    23342        238           16
    23290        208           22
    22748        236           18
    22634        214           12
    22772        266           22
    22926        280           26
    23220        300           24
    22918        242           14
    22936        216           20
    23134        242           34
    22864        198            4
    22766        254           36
    23408        224           22
    23026        278           36
    23028        250           20
    23080        270           34
    23180        260           22
    23412        248           22
    22486        252           32
    23074        242           22
    23304        262           24
    23354        248           18
    23254        280           32
    22856        224           16
    23264        312           28
    22984        250           30
    22880        236           18
    23320        242           24
    23310        254           24
    23036        284           40
    23086        286           30
    23268        200           14
    22806        238           22
    22748        252           22
    23138        240           20
    23384        274           30
    23270        222           22
    22826        256           18
    22912        210           28
    22954        248           28
    23040        264           24
    23560        250           22
    22940        206           26
    23622        238           26
    22846        256           16
    22736        224           26
    23472        246           22
    23312        254           26
    23418        218           18
    22764        226           14
    23054        224           18
    22990        236           18
    23138        246           20
    22876        236           22
    23070        240           28
    23290        242           30
    22928        238           28
    22940        230           30
    23182        226           30
    22658        220           22
    22904        264           26
    23234        238           20
    23388        290           48
    23302        258           16
    22788        254           26
    23110        204           28
    23110        248           30
    23206        240           22
    23144        260           18
    23102        240           18
    23320        278           28
    23398        262           22
    22926        242           22
    23002        208           28
    23268        242           22
    23182        224           18
    23516        274           34
    23084        198           26
    23118        268           30
    23294        258           20
    23192        254           24
    22848        240           24
    22854        210           20
    23062        214           26
    23004        240           24
    23022        266           24
    23084        242           24
    23078        232           24
    22942        254           30
    23388        254           20
    22878        288           20
    22964        236           22
    23132        290           40
    22994        268           34
    22746        230           28
    23070        286           28
    23100        270           34
    22820        258           40
    23096        244           18
    23066        238           28
    22910        206           32
    23222        266           32
    23228        242           30
    22644        262           46
    23150        270           30
    22946        192           12
    22810        246           26
    23178        198           22
    23462        238           24
    22766        210           24
    23374        276           26
    23218        234           28
    23048        236           26
    23242        232           16
    23452        218           16
    23244        248           24
    23100        250           32
    22870        246           24
    22832        250           32
    23090        276           18
    22914        230           32
    23030        240           22
    23016        296           38
    23520        234           26
    23256        252            4
    23126        264           32
    23322        218           26
    22886        236           22
    23238        204           28
    23122        256           16
    23108        246           28
    23142        264           22
    22822        254           28
    22840        252           30
    23044        242           22
    23072        262           30
    23382        250           30
    23022        232           34
    22974        244           34
    23006        250           20
    23346        232           22
    22902        264           36
    23110        298           28
    23128        236           24
    22976        234           22
    22970        254           30
    23000        240           22
    22658        272           42
    23126        232           32
    23234        244           22
    23184        248           22
    22892        216           18
    23254        288           26
    22946        248           40
    23356        238           26
    23156        236           18
    23058        228           24
    23260        260           26
    23156        264           18
    23480        274           24
    23038        298           42
    23254        208           16
    23102        228           26
    23038        254           40
    23058        240           34
    23092        274           28
    23148        284           34
    22986        220           22
    23066        244           16
    23304        232           20
    23440        228           14
    23188        258           16
    22982        218           18
    22782        258           18
    23200        220           24
    22928        222           24
    23228        260           36
    23134        274           36
    22852        262           38
    23174        234           26
    22926        252           38
    23074        228           24
    23414        206           26
    23156        248           16
    22996        216           14
    23012        252           28
    23420        236           40
    23136        252           20
    22816        254           24
    23230        226           30
    23202        232           22
    22690        252           38
    23234        234           26
    23018        258           18
    22618        224           22
    22684        224           20
    23002        194           20
    23516        214           18
    22742        238           20
    23096        256           26
    22886        254           22
    23302        240           26
    23068        264           30
    22896        246           26
    22788        236           14
    23278        252           28
    23304        230           40
    22972        258           24
    23208        262           30
    23196        274           14
    23274        264           38
    23270        236           28
    23368        234           28
    23192        246           22
    23456        230           22
    23082        244           24
    22966        256           22
    23104        274           14
    23306        232            8
    23136        284           22
    23052        234           26
    22888        226           10
    22964        236           14
    22922        236           24
    22996        262           22
    23108        228           34
    23212        228           22
    22928        246           28
    23058        254           26
    22908        230           30
    22824        212           28
    22848        258           36
    23068        240           32
    23312        200           26
    22844        282           24
    23364        248           30
    23252        258           34
    23002        260           28
    23156        228           16
    22724        202           12
    23258        242           34
    22794        196           22
    23554        278           26
    23012        284           32
    23128        248           16
    23080        272           24
    23190        234           28
    22840        258           30
    23120        208           16
    23190        276           30
    23294        260           14
    22968        240           16
    23192        236           20
    23170        244           36
    23306        280           32
    23076        240           26
    23014        256           26
    23286        244           14
    23494        226           22
    23018        226           32
    22888        260           44
    23194        250           36
    23114        222           18
    22886        232           24
    22866        238           20
    23198        252           24
    23296        260           28
    23324        270           20
    23348        244           18
    23120        232           18
    23138        274           30
    23186        214           34
    23108        208           30
    22896        224           26
    22862        208           22
    23352        248           26
    22950        220           30
    23256        240           28
    23040        276           30
    23266        278           34
    22816        288           18
    23368        256           24
    23042        234           30
    23136        238           24
    23092        246           32
    23164        244           26
    23690        268           30
    22838        246           30
    23196        282           40
    22654        286           34
    23040        234           30
    23522        210           14
    23328        286           32
    22974        258           36
    22798        242           22
    23280        246           36
    23074        270           26
    22938        230           24
    23190        246           18
    23160        292           22
    23248        232           14
    23080        252           16
    22964        272           36
    22980        220           28
    22914        248           28
    22826        272           24
    23096        274           24
    22954        234           24
    23002        220           26
    23414        286           26
    22842        212           28
    23030        200            6
    23062        218           32
    22782        216           26
    22860        274           26
    22960        206           18
    22970        242           22
    23218        248           28
    22706        262           34
    23088        264           24
    22894        238           14
    23326        268           30
    23090        264           28
    23126        234           12
    23090        218           34
    22938        206           22
    23050        250           14
    22882        202           20
    23126        264           14
    23168        236           34
    22836        232           24
    22926        244           28
    23352        244           20
    23184        264           38
    22772        220           26
    23188        230           22
    23004        228           22
    22900        234           26
    22858        244           24
    22654        254           32
    23218        282           28
    23232        242           20
    23026        258           38
    23236        252           28
    23274        232           24
    22898        280           38
    23438        236           34
    23042        256           32
    23154        258           44
    22782        198           18
    22920        270           22
    23156        242           24
    23300        228           24
    23076        224           26
    22910        234           28
    22866        238           20
    23004        286           22
    23210        276           28
    23032        244           26
    22760        230           34
    23272        228           18
    23020        252           18
    23186        220           30
    23102        238           30
    23180        224           28
    23416        246           34
    23088        244           24
    23006        216           26
    22962        258           40
    23372        252           30
    23234        236           28
    23100        260           20
    23180        266           16
    23256        268           22
    22740        238           30
    23076        242           16
    23378        254           26
    22986        242           24
    22824        238           10
    23036        258           34
    22952        230           24
    23210        246           22
    23006        250           34
    23246        294           54
    22874        300           36
    22866        220           14
    22682        252           30
    23116        264           26
    22984        242           26
    23200        256           18
    23088        248           28
    22996        258           14
    23472        226           18
    23184        268           16
    22856        262           22
    23218        236           28
    22506        206           20
    22892        208           26
    22904        222           20
    23526        266           36
    23056        226           32
    23558        208           16
    23436        258           30
    23152        260           26
    22856        272           30
    22834        230           30
    23024        214           30
    23408        282           30
    22926        252           30
    22994        212           24
    23026        258           34
    23282        256           18
    22860        232           18
    23108        230           28
    23048        244           32
    23042        264            4
    23094        238           18
    23134        238            8
    23176        266           26
    22936        254           24
    23248        246           26
    23060        254           20
    22928        240           28
    23112        200           14
    22954        264           44
    22960        254           28
    22842        238           36
    23310        242           24
    22878        282           36
    23000        244           38
    23048        302           40
    23008        238           30
    23124        248           30
    23414        240           32
    22546        280           24
    23164        264           24
    22954        250           14
    22962        282           30
    23058        256           34
    22920        280           46
    22896        274           34
    22892        232           24
    23052        238           28
    23534        272           18
    23052        260           22
    23248        270           20
    22846        248           20
    23324        272           26
    23388        236           20
    23346        232           28
    23154        258           36
    23380        256           16
    23178        232           20
    22596        266           32
    23286        278           36
    23104        228           32
    23086        258           28
    23100        222           16
    22674        236           12
    22966        292           20
    22670        264           30
    22832        212           24
    23040        270           30
    22792        260           24
    22862        228           26
    23006        268           36
    23464        252           32
    23032        288           20
    22814        210           22
    22796        246           18
    22958        300           26
    22692        262           12
    22970        278           26
    22922        246           26
    22976        230           22
    23194        226           30
    23042        254           32
    22856        212           14
    23288        280           30
    23288        268           26
    22636        240           24
    23270        254           14
    23394        282           34
    23146        252           28
    23088        248           32
    23302        228           32
    23152        216           22
    23132        266           36
    22834        240           18
    22688        266           36
    23120        258           26
    23134        266           20
    23508        252           20
    22828        254           20
    22942        262           30
    23084        220           26
    23236        236           32
    23268        250           36
    23092        238           28
    23310        260           32
    22814        236           20
    22706        246           30
    23008        216           26
    23036        240           32
    22720        240           26
    23116        240           26
    23254        220           18
    22994        254           18
    23348        222           22
    23248        230           28
    23226        232           42
    23042        220           28
    23064        236           28
    22988        236           24
    23170        266           36
    22900        238           26
    22786        220           26
    23340        242           14
    23178        230           28
    23008        250           22
    23040        276           28
    22638        236           32
    23260        236           32
    23236        256           40
    22964        274           36
    22902        236           28
    23198        244           30
    23086        222           22
    23062        242           36
    22966        266           22
    22952        272           34
    23354        298           30
    22802        258           24
    22832        252           38
    23008        232           34
    23080        254           26
    23158        238           34
    23018        254           30
    23292        238           14
    23350        282           30
    23092        252           20
    23120        210           18
    22918        238           22
    23030        278           30
    23194        230           20
    22954        222           20
    22878        252           26
    23268        270           24
    23090        268           26
    22908        218           28
    23174        232           14
    22962        276           32
    23106        238           26
    22940        238           32
    23128        194           28
    23250        256           30
    23286        262           22
    23396        220           14
    22996        212           24
    23012        224           28
    23186        238           30
    23262        252           32
    23208        232           26
    22844        270           28
    23246        210           22
    23206        256           30
    23226        278           24
    23210        248           34
    23246        230           24
    23444        236           38
    23198        230           26
    23168        246           24
    22974        270           26
    23146        230           22
    22830        204           22
    23174        234           22
    23220        260           32
    23282        212           12
    23032        242           20
    23534        230           28
    23072        254           34
    23380        260           34
    22932        226           14
    23000        276           28
    23372        310           40
    23178        204           18
    23374        202           14
    23014        230           18
    23004        232           32
    23270        246           14
    22904        220           26
    22824        250           24
    23220        230           34
    23022        306           38
    22888        282           34
    23230        202           12
    23222        240           20
    23150        276           34
    23326        232           22
    23086        228           22
    23000        230           22
    23294        254           26
    22846        226           22
    23382        286           26
    23254        264           30
    23196        286           34
    23172        270           28
    23510        230           18
    23340        292           32
    23012        240           24
    23138        262           24
    23184        264           28
    23008        202           14
    22844        250           14
    23036        240           30
    22766        284           32
    22940        244           16
    23128        260           20
    23212        290           26
    22840        248           20
    23274        252           22
    23282        228           18
    23054        254           18
    23238        240           32
    22948        236           26
    22674        238           14
    23044        248           20
    23308        254           26
    22978        198           20
    23064        270           36
    23622        250           36
    23342        264           34
    23218        244           26
    23436        246           24
    23264        274           24
    22996        260           28
    23572        222           30
    23252        270           34
    23304        276           34
    23330        294           30
    23552        220           18
    22950        234           26
    23384        278           32
    22850        244           30
    22904        244           26
    23192        230           10
    22830        272           26
    22948        274           30
    23434        242           24
    23496        238           24
    23096        240           28
    23318        234           28
    22928        218           18
    23006        258           22
    23372        252           22
    22958        274           12
    23182        224           22
    22982        246           30
    22864        200           26
    23002        248           32
    23220        256           24
    22814        276           36
    23124        224           24
    22948        276           34
    23042        260           18
    23128        252           12
    23054        262           24
    23274        272           16
    22978        262           14
    23018        226           22
    22844        260           24
    23160        254           24
    23088        264           22
    23012        248           24
    23002        198           14
    23018        264           26
    22914        256           24
    23280        244           20
    23132        248           20
    23080        260           24
    23090        254           26
    23192        224           30
    23240        236           28
    23478        288           20
    23002        250            6
    23344        224           20
    23220        248           30
    23642        216           22
    23044        272           28
    23110        238           16
    22888        226           18
    23314        208           14
    22750        264           36
    22858        234           36
    22964        238           32
    22772        226           20
    23168        238           24
    23078        228           32
    22932        242           14
    23112        238           32
    22730        226           28
    23398        248           24
    23060        250           28
    23262        226           32
    22904        252           24
    22866        242           22
    23276        244           24
    23114        242           32
    22884        216           20
    22998        284           22
    22632        222           28
    23128        260           32
    22724        242           18
    23152        228           32
    22902        280           18
    23106        236           20
    23024        226           20
    22994        242           30
    22790        218           16
    22990        234           24
    23120        226           16
    22994        236           22
    23102        268           26
    23228        220           18
    22926        256           26
    23426        250           16
    23100        282           28
    23288        256           18
    23028        256           26
    22964        264           28
    23132        252           22
    23036        232           30
    23414        232           20
    23258        240           26
    23118        260           18
    22982        226           22
    22632        236           14
    23482        280           40
    23070        218           26
    23360        252           34
    23130        208           24
    22994        258           28
    22638        312           26
    23484        270           32
    22470        228           38
    22676        228           30
    22758        234           32
    23084        280           28
    23260        260           28
    22854        220           32
    22824        268           38
    23198        234           28
    22774        256           18
    22766        272           36
    23066        268           30
    22734        232           24
    23354        240           22
    23084        228           16
    23040        230           18
    22786        260           38
    23046        264           18
    23348        208           20
    23512        280           28
    22646        242           18
    23148        208           10
    22938        270           32
    23144        216           30
    23022        224           16
    23476        248           28
    22984        214           42
    22770        218           18
    23234        244           20
    23056        238           26
    23288        266           20
    23132        258           28
    23264        246           12
    22814        290           40
    22936        256           38
    23004        232           14
    23010        238           26
    23542        272           26
    23276        216           18
    23368        264           44
    23108        248           40
    23380        260           30
    22948        228           36
    22994        242           30
    23108        278           22
    23156        220           22
    23066        276           22
    23500        268           30
    23532        236           20
    23260        248           20
    22782        252           26
    22918        228           26
    23160        238           26
    23048        240           22
    22922        232           24
    22930        254           20
    22810        244           28
    22762        222           34
    22968        278           26
    22776        248           16
    22870        310           38
    23046        250           28
    23302        248           22
    23396        272           30
    23066        260           30
    23138        276           38
    22662        240           28
    23310        220           16
    23352        270           24
    23228        206           24
    23012        218           26
    22798        252           24
    23000        238           28
    23056        230           16
    23268        260           28
    23172        296           40
    23062        236           18
    23212        220           32
    23308        266           26
    23430        262           36
    22786        250           28
    23102        232           18
    23288        238           36
    23112        278           24
    22890        246           34
    22998        254           34
    22890        250           24
    22886        262           28
    23370        216           18
    23100        242           22
    23090        216           22
    22980        234           24
    23092        272           30
    23130        290           40
    23192        246           32
    23130        300           36
    23048        264           38
    23146        246           18
    23124        238           24
    23284        266           30
    22688        214           12
    23034        248           22
    23008        240           26
    22860        266           38
    23054        240           12
    23152        242           18
    23236        252           30
    23470        246           30
    23448        282           30
    23652        218           24
    23038        246           22
    23258        272           28
    23146        240           24
    23142        258           30
    23218        276           36
    23162        256           24
    23110        258           28
    23008        264           26
    23052        224           20
    22960        194           14
    23196        234           24
    23118        242           20
    23078        216           12
    22830        236           30
    22986        256           24
    22896        228           16
    23000        244           34
    23042        230           26
    23212        248           20
    23184        252           22
    22724        262           42
    22924        232           16
    23198        216           24
    22882        258           26
    23126        298           28
    22876        228           10
    23024        230           26
    23014        258           18
    23290        230           14
    22820        208           14
    22990        252           22
    22600        254           32
    22982        234           16
    22852        248           24
    23186        290           28
    22970        236           32
    23104        230            8
    23010        284           18
    22672        230           28
    23090        290           18
    23076        260           26
    22918        236           28
    22872        262           24
    23250        248           14
    23088        262           26
    23000        236           14
    23166        238           18
    23224        250           26
    23216        218           12
    22732        246           16
    23108        258           26
    23122        246           26
    23146        240           26
    23292        254           32
    23028        216           22
    23142        230           34
    22900        208           18
    23304        238           18
    23094        284           30
    22948        244           32
    23332        216           26
    23164        278           34
    23096        264           28
    23052        252           28
    22466        240           26
    23196        244           26
    23354        264           30
    23090        224           22
    22996        212           28
    22834        252           36
    22838        272           26
    22718        208           20
    22908        254           24
    22906        238           30
    22822        232           24
    23102        240           32
    23162        256           18
    22578        280           20
    22898        268           32
    23476        224           18
    22980        282           42
    23076        284           40
    23102        276           26
    23426        256           28
    23196        250           34
    22834        258           34
    23468        266           32
    23010        218           18
    23152        234           36
    23156        252           26
    22958        244           24
    22956        276           32
    23166        254           28
    22892        252           24
    23514        232           26
    22874        238           18
    23134        240           24
    23040        248           24
    23236        238           24
    22836        238           26
    23252        240           20
    23100        268           24
    23182        254           32
    23100        258           24
    23136        226           22
    23304        238           20
    23158        246           30
    22882        210           16
    23002        254           34
    23158        232           22
    22886        226           18
    23220        218           28
    23156        204           16
    23168        262           26
    23258        264           24
    22862        230           24
    23092        252           20
    23288        236           22
    23210        262           32
    22832        208           18
    23444        228           26
    23150        264           18
    23314        246           20
    22918        236           32
    23592        232           14
    23256        252           28
    23022        240           14
    23290        254           28
    23186        220           26
    23036        242           24
    23320        220           12
    23178        274           36
    22538        262           34
    23078        204           30
    23238        238           30
    22966        244           20
    23296        246           38
    22900        240           28
    22998        252           32
    23056        226           16
    22840        260           34
    23294        256           22
    23122        270           38
    23320        252           28
    23248        244           20
    22842        224           16
    23158        238           20
    23092        246           26
    23182        234           16
    23052        252           26
    22742        244           30
    23096        252           14
    22724        208           26
    22976        274           24
    23042        296           24
    23148        192           14
    23146        268           38
    22662        260           16
    23106        218           18
    23430        222           20
    23252        258           32
    22954        212           24
    23054        282           26
    23034        248           24
    22962        218           22
    22790        218           22
    23102        270           34
    23038        282           44
    23482        268           30
    23094        262           16
    23182        216           26
    23190        270           30
    22976        260           26
    23152        228           40
    22936        232           20
    23298        220           26
    22678        246           22
    23116        254           18
    23128        274           36
    22788        298           20
    23196        280           28
    23162        250           18
    22952        224           16
    23138        232           36
    22822        234           22
    22812        240           36
    23324        268           22
    23108        216           24
    23126        270           28
    23116        236           14
    22846        252           28
    23272        242           24
    22860        268           38
    23240        270           24
    23468        258           22
    23216        222           30
    23130        236           22
    23066        242           38
    23006        258           24
    23270        272           30
    23356        276           42
    22782        272           30
    23060        224           18
    23408        256           20
    23570        258           20
    22584        260           30
    23230        228           28
    23512        254           42
    22798        210           24
    23164        232           38
    23104        230           24
    23122        246           30
    22774        276           22
    23008        230           32
    22868        262           22
    22994        290           24
    23016        246           26
    23314        234           14
    23390        258           18
    22984        236           26
    23078        274           18
    23532        226           24
    22906        226           18
    23152        254           28
    22930        238           24
    23024        222           22
    23344        216           30
    22766        286           32
    23118        262           32
    22878        230           24
    22904        242           22
    23018        252           10
    23196        280           36
    23154        226           22
    23192        274           30
    22938        270           20
    23170        240           18
    22826        232           16
    23186        272           28
    22792        234           10
    22774        232           26
    22826        248           18
    23206        268           26
    23210        238           20
    23352        296           30
    22830        264           18
    23366        230           28
    22874        262           30
    23160        236           12
    23404        308           38
    22824        304           30
    23212        252           16
    23092        268           32
    22662        220           26
    23090        202           42
    22998        252           30
    22996        254           44
    22752        246           32
    23094        290           20
    23070        180           18
    23496        228           28
    22656        202            8
    22816        248           28
    22904        234           24
    23160        202           18
    23424        242           28
    23376        240           22
    22942        282           32
    22842        256           20
    22768        278           32
    23024        264           34
    23290        248           22
    22994        230           30
    23104        286           28
    23134        258           32
    22996        240           28
    23112        270           22
    23462        288           30
    23234        258           18
    23304        274           36
    22996        244           24
    23036        232           16
    23244        196           26
    23058        244           18
    23058        254           26
    23408        216           12
    23338        236           22
    22968        276           16
    22748        276           30
    23388        270           22
    22870        206           24
    23038        250           24
    23020        210           28
    22864        284           40
    23112        266           22
    23046        258           38
    22902        226           12
    22920        192           20
    22814        244           40
    23182        276           22
    23444        228           38
    23204        234           22
    23006        248           32
    22724        208           28
    23484        256           38
    23216        244           26
    23096        274           24
    23000        228           32
    22746        256           12
    23412        260           32
    22748        222           28
    22870        248           28
    23334        228           24
    23156        300           34
    23104        234           24
    23458        248           26
    23346        214           36
    23280        246           34
    23350        290           24
    23154        238           34
    22760        274           22
    23048        220           22
    23220        272           26
    23272        234           24
    22848        248           30
    22930        272           38
    23342        272           28
    23392        250           34
    22934        212           22
    23186        226           16
    23282        218           30
    23348        272           36
    23196        248           36
    23444        292           46
    23210        190           30
    23164        276           34
    22996        188           20
    23024        240           34
    23006        260           32
    23350        266           38
    23096        294           22
    22952        312           44
    22902        274           32
    23066        270           28
    23120        270           30
    23356        236           22
    23166        234           20
    22888        216           18
    23020        286           42
    23254        216           22
    23292        214           16
    22992        226           28
    22704        278           22
    22988        210           24
    23226        256           20
    23040        224           20
    22966        252           32
    22964        218           16
    23098        268           42
    23086        284           32
    23298        300           34
    22868        216           22
    23406        262           30
    22768        264           34
    22538        258           28
    22818        234           28
    23274        234           20
    23250        242           30
    23368        252           38
    23488        260           14
    22874        262           16
    23396        270           20
    22714        252           18
    23060        198           18
    23068        250           28
    23246        210           16
    23192        278           38
    22960        264           32
    22928        246           24
    23116        258           26
    23094        222            8
    23068        226           16
    22898        222           26
    22672        246           20
    22970        208           32
    23454        230           28
    22682        246           34
    22966        262           24
    23324        276           32
    23162        234           34
    23366        248           26
    22872        248           28
    22964        268           36
    23042        212           26
    22962        242           34
    23084        262           24
    22804        248           28
    23202        232           24
    22794        256           42
    23182        244           36
    23372        262           34
    23618        256           22
    23454        256           38
    22952        254           30
    23404        226           32
    23058        204           32
    23244        232           38
    23358        230           22
    23140        272           20
    23394        220           22
    22784        262           26
    22806        256           30
    23058        246           24
    23160        262           34
    23170        236           16
    23050        276           36
    22988        236           34
    23146        218           30
    23262        260           12
    22974        234           32
    23148        248           24
    23342        290           30
    22946        248           42
    23208        278           24
    23176        274           42
    23112        278           18
