# planets   transits   detectable
     4642         48            4
     4744         44            6
     4580         50            4
     4574         60            4
     4590         46            2
     4562         50            6
     4500         72            8
     4546         58            6
     4566         38            2
     4628         58            4
     4594         46            4
     4448         38            2
     4558         38            6
     4706         36            4
     4760         42            4
     4596         58            4
     4598         40            8
     4552         56            2
     4592         52            0
     4532         50            6
     4610         52            6
     4790         52            0
     4610         52            4
     4616         54            0
     4616         42            4
     4590         60            2
     4634         50            2
     4634         68            2
     4600         46            4
     4642         32            2
     4554         40            4
     4844         38            8
     4526         56            2
     4700         56            2
     4724         46            8
     4712         58           12
     4826         38            4
     4614         46            8
     4726         36            2
     4644         50            0
     4482         40           10
     4658         38            6
     4620         36            8
     4768         62            8
     4606         62            6
     4546         32            4
     4648         50           10
     4646         52            6
     4528         58            4
     4672         36            4
     4732         58            8
     4742         54            4
     4518         40            6
     4440         44           12
     4770         40            2
     4546         60            2
     4668         54            4
     4672         38            2
     4576         58            4
     4678         34            0
     4770         56            0
     4864         54            6
     4500         50           14
     4590         34            2
     4632         50            8
     4506         50            4
     4578         50            6
     4482         52            2
     4632         54            4
     4666         50            6
     4608         40            2
     4574         42            2
     4744         52            6
     4812         40            4
     4510         48           14
     4606         62            6
     4508         34            2
     4638         38            2
     4522         40            6
     4664         48            6
     4664         50            6
     4492         36            2
     4622         72           12
     4464         54            6
     4474         54            4
     4578         58            4
     4680         40            4
     4400         34            0
     4816         72           10
     4596         38            2
     4614         56            0
     4520         54            2
     4630         48            0
     4662         44            6
     4558         36            2
     4754         46            0
     4560         64            6
     4686         44            4
     4654         44            8
     4712         34            2
     4612         50            4
     4684         46            6
     4486         64            4
     4560         36            4
     4610         48            6
     4562         70            8
     4698         34            0
     4680         50            6
     4720         32            8
     4732         64            6
     4442         50            2
     4562         38            4
     4662         52            8
     4630         58            6
     4562         44            2
     4594         48            8
     4590         46            2
     4412         42            4
     4448         56            6
     4764         66           10
     4680         50            4
     4678         62            2
     4552         44            2
     4658         44            4
     4574         60            2
     4608         52            2
     4518         44            8
     4706         52            8
     4498         38            2
     4566         44            4
     4606         38            4
     4604         50            6
     4564         56           12
     4582         62           14
     4648         50            0
     4332         46           18
     4566         62           16
     4420         58            4
     4538         66            6
     4568         50            8
     4512         48            6
     4668         50            6
     4584         46            0
     4656         54            4
     4618         42            0
     4456         32            0
     4926         68           10
     4728         68            6
     4658         38            4
     4536         64            6
     4536         52            8
     4518         50            2
     4456         58            2
     4606         52            8
     4502         30            4
     4622         50            2
     4620         62            4
     4652         50            8
     4698         60           10
     4626         48            6
     4698         50            2
     4498         32            4
     4638         72            8
     4864         46            4
     4546         62            6
     4552         48            0
     4762         46            4
     4644         40            2
     4578         42            2
     4614         46            2
     4658         52           10
     4504         58            4
     4636         60            4
     4708         52            4
     4618         56            6
     4594         54           12
     4528         48            4
     4656         48            4
     4648         44            2
     4506         54           16
     4710         50            2
     4680         48            6
     4626         34            4
     4722         38            4
     4452         64            4
     4714         48            8
     4790         48            4
     4658         52            8
     4572         48           10
     4578         30            2
     4628         54            6
     4506         42            6
     4564         54            6
     4720         50            2
     4722         50            2
     4590         48            6
     4752         56            4
     4638         40            6
     4682         32            2
     4652         46            0
     4606         82            8
     4676         54            2
     4792         46            8
     4528         52            2
     4608         56            6
     4578         60            8
     4514         44            0
     4704         50            4
     4638         46            2
     4496         56            4
     4520         64            8
     4534         40            2
     4776         44            6
     4794         60            6
     4578         52            2
     4610         44            4
     4544         50            6
     4752         62           10
     4500         46            6
     4510         42            0
     4636         54            8
     4754         64            4
     4602         64            8
     4672         54            4
     4702         62            6
     4694         42            4
     4514         54            4
     4586         30            6
     4550         58            6
     4670         38            6
     4518         46            4
     4660         42            2
     4842         48            0
     4530         42            6
     4680         46            6
     4748         52            8
     4540         46            4
     4756         50            2
     4676         38            6
     4598         38            2
     4782         74           10
     4686         56           12
     4588         62            4
     4552         46            8
     4544         48            8
     4780         36            2
     4460         68            8
     4598         46            4
     4780         44            2
     4558         56           12
     4590         46           10
     4742         72            4
     4710         28            2
     4580         74            4
     4662         68           10
     4596         44            4
     4454         44            0
     4446         66           10
     4618         28            0
     4520         46            6
     4574         42            2
     4530         48            8
     4512         42            4
     4556         48            4
     4550         50            4
     4584         58            6
     4520         40            4
     4736         60            6
     4634         44            4
     4572         46            4
     4554         52            4
     4590         42            0
     4730         72            2
     4654         68           10
     4698         44            4
     4720         58            2
     4696         50            8
     4608         56           12
     4848         74            0
     4374         42            2
     4650         42            4
     4604         64            8
     4692         56            4
     4768         62            2
     4520         46            4
     4642         58            8
     4652         62            8
     4684         58            4
     4694         50            4
     4536         42            2
     4738         42            6
     4732         56            0
     4808         44            0
     4484         50            6
     4770         34            6
     4578         34            4
     4582         46            6
     4492         46           12
     4572         46            2
     4604         54            4
     4684         48            2
     4612         50            2
     4676         34            0
     4644         46            4
     4568         44            6
     4544         70           10
     4480         46            2
     4584         60           10
     4468         40            2
     4516         58           10
     4672         52           10
     4574         42            2
     4558         48            2
     4458         56            4
     4510         60           10
     4746         42            4
     4656         68            6
     4580         32            2
     4578         26            0
     4498         52            8
     4586         42            6
     4844         44            6
     4718         42            2
     4652         50            6
     4606         36            4
     4822         38            6
     4652         48            2
     4510         28            2
     4510         48            6
     4622         72           10
     4588         40            6
     4656         42            2
     4580         50            2
     4730         42            4
     4632         28            0
     4668         44            6
     4584         60            4
     4570         54            4
     4592         48            8
     4568         50            6
     4550         48            4
     4650         54            8
     4522         36            8
     4604         56            4
     4542         34            2
     4744         46            6
     4544         56            6
     4700         56            4
     4526         46            2
     4582         54           12
     4658         54            4
     4686         26            0
     4524         42            2
     4576         34            0
     4546         48            8
     4552         38            0
     4714         70            8
     4678         40            6
     4540         52            2
     4574         42            0
     4584         38            4
     4728         40            4
     4790         74            2
     4680         58            8
     4680         54            6
     4736         54           10
     4522         44            6
     4432         36            2
     4636         70            8
     4546         44            2
     4700         48            8
     4640         54            6
     4632         62            8
     4640         46            4
     4378         38            4
     4608         56            4
     4644         44            4
     4648         46            0
     4574         48            8
     4724         44            4
     4724         52            4
     4688         40            4
     4654         38            6
     4618         44            4
     4670         54            2
     4550         50            4
     4492         52           14
     4580         54           10
     4804         48            2
     4516         50            6
     4750         40           12
     4702         58            2
     4568         40            6
     4544         46            2
     4592         48           10
     4606         58            8
     4660         40            4
     4828         58            2
     4664         42            4
     4562         40            2
     4610         54            4
     4458         46            4
     4658         58           12
     4734         48            6
     4544         44            0
     4766         52            8
     4612         46            2
     4764         56            6
     4716         54            0
     4540         36            0
     4614         54            4
     4494         52            6
     4714         48            4
     4718         60            6
     4666         60           10
     4658         60            4
     4588         48            6
     4342         40            6
     4364         62            6
     4520         42            4
     4640         42            6
     4674         46            4
     4684         56            4
     4574         44            2
     4642         46            6
     4470         50            2
     4654         62            6
     4642         62           12
     4540         40            6
     4498         60            6
     4670         46            4
     4462         56           10
     4648         50            4
     4594         62            8
     4640         50            2
     4580         62            4
     4536         66            6
     4734         54            4
     4666         46            8
     4460         54            6
     4548         62            8
     4582         50            2
     4596         48            6
     4452         28            4
     4516         54            4
     4638         44            2
     4576         56            4
     4594         66            4
     4558         60           10
     4644         72           16
     4646         46            0
     4728         60            4
     4762         40            2
     4464         50            4
     4598         34            4
     4562         50           10
     4696         38            2
     4734         66            8
     4492         54            0
     4672         50            6
     4562         40           10
     4632         38            4
     4704         52           12
     4738         44            6
     4556         42            2
     4686         44            2
     4710         50            4
     4540         52            0
     4550         50            6
     4562         38            2
     4750         40            4
     4498         58            8
     4690         60            6
     4624         46            6
     4608         36            2
     4586         60            8
     4522         46            4
     4596         68            8
     4576         26            8
     4626         56            8
     4620         44            6
     4640         56            0
     4630         36            2
     4526         50            2
     4620         42            6
     4630         50            6
     4624         32            4
     4682         42            2
     4582         34            4
     4440         58            8
     4672         62            2
     4702         56           14
     4516         52            4
     4608         36            6
     4620         58            4
     4748         52            6
     4562         58            4
     4480         44            2
     4682         40            6
     4764         44            8
     4638         54            4
     4544         52            6
     4694         50            4
     4658         60            8
     4520         46            6
     4680         48            4
     4496         42            4
     4788         52            6
     4550         54            4
     4586         38            4
     4674         54            2
     4764         34            2
     4578         48            8
     4660         44            2
     4584         38            6
     4484         46            2
     4740         64            6
     4780         58           10
     4624         60            8
     4618         48            8
     4738         68           10
     4474         48           10
     4694         40            4
     4550         54            2
     4682         50            2
     4490         70            2
     4664         64           10
     4566         60            8
     4632         42            2
     4432         62            8
     4722         52            4
     4618         42            2
     4666         52            4
     4682         38            2
     4654         62            6
     4564         48            4
     4750         44            4
     4458         48            2
     4668         54            6
     4584         40            2
     4494         52            4
     4616         42            6
     4428         42            2
     4702         30            4
     4526         50           10
     4654         46            4
     4616         76           12
     4704         52            6
     4580         44            2
     4598         64           10
     4678         30            2
     4670         32            4
     4596         30            6
     4538         68            6
     4600         56            4
     4722         60            8
     4544         54            8
     4672         44            4
     4634         52            6
     4668         32            2
     4526         56            2
     4558         38           10
     4758         42            6
     4588         44            2
     4662         46            8
     4506         38            0
     4580         56            6
     4644         52            6
     4496         46            2
     4656         86            8
     4568         28            0
     4656         48            2
     4416         20            4
     4608         54            8
     4606         48            0
     4770         40            2
     4648         64            2
     4654         68            6
     4544         50            2
     4666         50            8
     4630         50            6
     4678         34            0
     4530         36            4
     4676         40           10
     4580         62            6
     4584         46            8
     4720         44            4
     4636         50            2
     4586         36            2
     4748         64           16
     4388         48           10
     4596         50            6
     4742         66            2
     4530         52           12
     4500         60           10
     4428         38            6
     4522         44            4
     4672         46            8
     4712         50            8
     4480         46            6
     4440         46            8
     4566         50            8
     4724         48            2
     4616         48            4
     4540         48            4
     4580         54           10
     4680         62            2
     4702         62            4
     4666         36            0
     4508         66            6
     4684         38            4
     4732         40            4
     4518         36            4
     4738         48            0
     4666         52            6
     4508         40            8
     4488         52            6
     4626         44            0
     4704         34            4
     4754         50            4
     4742         44            4
     4642         66            2
     4770         64            4
     4740         68            2
     4618         56            6
     4542         30            6
     4614         34            0
     4544         46            4
     4434         40            4
     4478         34            6
     4756         40            0
     4532         54            2
     4722         54            6
     4576         54            6
     4666         64            6
     4528         44            6
     4626         40            2
     4656         50            2
     4578         62            6
     4478         34            6
     4586         50            2
     4626         50            6
     4612         38            4
     4520         44            4
     4484         42            4
     4666         50            4
     4476         46            8
     4628         46            2
     4628         42           10
     4594         40            0
     4546         64            8
     4584         42            6
     4714         50            6
     4572         32            6
     4550         44            6
     4718         52            6
     4744         82            8
     4596         44            8
     4696         56            8
     4696         54            6
     4680         52            2
     4626         62            4
     4686         46            2
     4542         48            6
     4712         40           12
     4670         48            4
     4636         64            8
     4414         42            8
     4556         36            0
     4654         54            6
     4544         42            4
     4446         42            6
     4628         44            8
     4700         62            6
     4812         52            6
     4626         50            6
     4668         44            6
     4716         46            6
     4780         50           10
     4452         52           14
     4590         50            8
     4664         54           12
     4778         42            6
     4698         58            2
     4540         36            4
     4664         58            4
     4562         72            4
     4570         40            0
     4658         54            4
     4720         58            4
     4644         48            8
     4592         48            0
     4704         54            2
     4522         54            6
     4522         52            4
     4734         44            0
     4666         42            4
     4642         36            4
     4558         64            6
     4538         34            2
     4528         60            4
     4386         24            2
     4646         62            2
     4730         62            2
     4692         48            2
     4612         56            8
     4614         40            6
     4598         42            0
     4666         50            4
     4540         46            8
     4660         54           12
     4748         34            8
     4722         66            2
     4682         58            6
     4790         42            4
     4690         36            4
     4654         46            4
     4670         56            6
     4574         52            8
     4622         42            0
     4692         32            4
     4632         58           10
     4634         44            0
     4762         56            4
     4790         56            4
     4702         46            2
     4708         40            4
     4528         32            4
     4398         62            6
     4728         28            2
     4722         56            2
     4562         60            6
     4790         74            8
     4646         38            6
     4614         60            2
     4722         40            0
     4608         62            6
     4550         62            8
     4736         30            2
     4540         48            6
     4782         62           12
     4622         48            8
     4462         52            2
     4628         42            2
     4450         38            2
     4704         62            8
     4782         60           10
     4584         62            2
     4500         44            4
     4694         40            6
     4672         40            6
     4670         50            6
     4648         52            8
     4644         62            8
     4724         60            4
     4600         36            2
     4540         48            4
     4796         42            2
     4574         54            2
     4588         40            6
     4558         62            8
     4566         58            6
     4422         52            8
     4574         54            0
     4522         66           10
     4616         62            6
     4572         52            2
     4828         46            8
     4650         50            0
     4612         40            0
     4634         46           14
     4830         78            2
     4628         40            6
     4726         66            6
     4522         48           10
     4536         64            2
     4630         52           10
     4668         66            8
     4588         44            8
     4672         44            8
     4544         42            6
     4780         60            0
     4596         44            4
     4556         46            2
     4584         46            6
     4542         42            6
     4822         42            4
     4652         42            2
     4718         40            4
     4620         52           10
     4522         50            8
     4550         56            6
     4500         48            6
     4558         42            2
     4518         54            2
     4800         44            2
     4710         36            2
     4662         42            4
     4562         56            4
     4766         46            2
     4572         50            4
     4820         58           10
     4680         48            6
     4800         46            4
     4676         54           10
     4724         58            4
     4544         60            0
     4792         66            8
     4640         50            2
     4468         30            4
     4450         54            8
     4710         62            6
     4588         40            4
     4510         40            4
     4544         30            2
     4594         44            0
     4578         48            2
     4476         56            8
     4564         32            4
     4746         74            4
     4686         42            4
     4726         68            8
     4442         46            6
     4568         60            8
     4542         46            4
     4648         66            8
     4584         48            2
     4650         52            6
     4634         30            2
     4630         50            2
     4528         38            0
     4590         32            2
     4542         34            4
     4726         46            4
     4628         56           12
     4614         56            2
     4554         44            8
     4500         40            2
     4564         70           18
     4604         46            8
     4602         40            2
     4680         42            4
     4506         42            2
     4610         40            6
     4538         60            6
     4470         38            2
     4528         56            6
     4530         58            8
     4538         46            6
     4770         38            4
     4718         42            2
     4586         48            8
     4712         50            6
     4562         30            4
     4482         50            4
     4622         50            6
     4540         52            6
     4500         48            2
     4358         52            6
     4544         54            4
     4582         72           10
     4560         46            8
     4464         52            4
     4626         52            2
     4626         38            4
     4592         66            2
     4652         56           10
     4604         58            4
     4594         68            8
     4594         54            8
     4632         62            4
     4468         58            6
     4702         58            6
     4574         68            4
     4708         72            6
     4608         40            8
     4602         48            2
     4588         64            6
     4506         48            4
     4576         54           10
     4704         56           16
     4518         40            4
     4622         60            8
     4744         60            6
     4728         36            6
     4478         38            2
     4652         62            4
     4612         38            0
     4582         42            4
     4636         30            4
     4718         58            6
     4626         52            8
     4592         64            4
     4632         40            2
     4564         36            2
     4402         50            8
     4526         62            8
     4620         62           10
     4666         50            8
     4472         36            2
     4630         40            4
     4526         40            6
     4542         36            2
     4742         28            0
     4690         44            2
     4614         52            8
     4622         56           10
     4854         60            6
     4656         48            8
     4526         50            8
     4628         46            8
     4720         42            4
     4516         26            2
     4570         56            8
     4760         62            6
     4494         40            4
     4688         48            6
     4590         44            4
     4684         48            8
     4854         40            6
     4492         48            8
     4514         32            6
     4574         50            4
     4820         54            2
     4702         46            4
     4654         66            6
     4670         50            4
     4750         48            8
     4662         54            6
     4640         42            8
     4718         56            6
     4644         40            2
     4744         50            4
     4638         58           10
     4440         46            4
     4546         46            0
     4714         48            2
     4626         44            2
     4704         52            8
     4654         56           12
     4648         50            0
     4704         50            0
     4622         46            4
     4578         58            8
     4608         36            6
     4616         52            4
     4668         50            4
     4640         42            0
     4728         50            4
     4480         68            2
     4458         34            2
     4526         54            8
     4752         52            6
     4658         28            4
     4686         66            8
     4636         50            6
     4748         48            6
     4654         60            6
     4578         40            4
     4696         56            2
     4718         56            6
     4498         64            4
     4576         48            8
     4618         54            6
     4604         32            0
     4730         56            6
     4610         52            4
     4648         52            2
     4486         50            6
     4486         38            0
     4600         58            4
     4566         30            4
     4604         20            0
     4562         42            4
     4536         60            6
     4792         50            6
     4498         36            2
     4522         50            4
     4702         48            6
     4754         52            2
     4734         44            0
     4700         50            8
     4580         48            8
     4582         40            2
     4566         48            6
     4530         58            8
     4694         60            6
     4874         58            4
     4652         40            4
     4724         58            4
     4610         58            8
     4702         38            4
     4486         42            4
     4662         50            2
     4642         38            2
     4538         56            6
     4768         48            6
     4764         52            4
     4738         48            2
     4664         50            2
     4516         50            4
     4558         50            4
     4714         44            4
     4710         56            4
     4562         44            4
     4796         58            4
     4594         32            6
     4580         30            0
     4592         46            2
     4708         52            4
     4604         52            6
     4604         46           14
     4688         78            4
     4436         66           10
     4556         58           10
     4604         54           10
     4442         40           10
     4818         44           10
     4628         58           10
     4626         46            2
     4660         52           10
     4582         58            4
     4566         46            2
     4770         56            2
     4784         56            6
     4540         44            6
     4674         40            8
     4614         48            4
     4628         42           10
     4618         54           10
     4638         38            6
     4632         56            4
     4720         52            6
     4688         58            4
     4658         46            6
     4550         78           10
     4668         50            2
     4554         56            4
     4564         54            4
     4774         50            8
     4574         64            8
     4762         56            6
     4658         54            6
     4946         70            8
     4752         40            4
     4544         50           14
     4614         62            4
     4642         52            2
     4594         48            4
     4596         50            0
     4554         46            2
     4634         44            2
     4684         48            6
     4536         32            6
     4484         64            2
     4568         50            6
     4570         40            4
     4506         44            4
     4710         54            4
     4490         42            8
     4680         58            6
     4602         54            8
     4828         76            8
     4478         50            2
     4606         62            8
     4558         42            4
     4760         60            4
     4728         52            0
     4662         58            0
     4530         40            0
     4636         56            6
     4756         54            0
     4628         48            6
     4508         32            2
     4536         44            4
     4576         38            6
     4650         52            2
     4688         50            4
     4618         60           10
     4586         34            6
     4604         42           10
     4542         34            6
     4718         46            2
     4764         64            8
     4704         38            0
     4602         58            2
     4668         42            6
     4556         48            4
     4748         36            0
     4666         58            8
     4644         46            2
     4716         42            0
     4548         60            8
     4556         38            8
     4526         66            6
     4698         70            6
     4512         44            2
     4690         48            2
     4534         40           12
     4694         50            6
     4762         46            4
     4454         42            0
     4616         40            6
     4418         36            2
     4708         50            4
     4484         46           12
     4554         40            4
     4590         52            6
     4430         36            2
     4594         40            6
     4612         34            8
     4692         46            4
     4614         46            2
     4522         48            8
     4598         66            4
     4540         50            6
     4484         46            4
     4556         56            6
     4530         48            0
     4646         62            4
     4674         42            8
     4542         54            4
     4738         56            6
     4612         48            8
     4598         56            0
     4610         58            2
     4546         46            2
     4558         48            8
     4682         44            2
     4484         50            8
     4700         32            4
     4732         48            4
     4678         54            0
     4638         58            2
     4568         58            8
     4436         46            2
     4758         48            4
     4618         64           10
     4580         46            4
     4596         44            4
     4622         42            6
     4606         52           10
     4468         40            4
     4712         62           10
     4448         26            2
     4696         42            0
     4586         44            8
     4722         40            6
     4736         62            4
     4810         40            0
     4608         56            4
     4552         26            4
     4574         46            8
     4616         48            2
     4566         50            4
     4548         36            6
     4506         68            6
     4496         44            8
     4564         60            8
     4778         78            4
     4336         36            4
     4602         36            2
     4524         40            0
     4582         54           10
     4674         44           14
     4466         50           10
     4630         52            4
     4686         60            2
     4550         56            4
     4658         48            8
     4590         46            4
     4544         46            4
     4518         48            6
     4706         42            6
     4614         72            8
     4630         36            6
     4700         52            8
     4694         56            6
     4634         58            8
     4424         56            2
     4394         44           12
     4598         48            8
     4528         52            4
     4498         56            8
     4588         58            6
     4744         44            6
     4776         32            0
     4738         56            2
     4702         34            2
     4484         36            4
     4780         52            2
     4558         40            0
     4468         34            4
     4506         34            4
     4592         72           12
     4668         40            6
     4766         48            2
     4724         58            8
     4620         68           14
     4624         36            8
     4682         54            4
     4546         42            2
     4594         54            8
     4466         32            2
     4550         42           12
     4714         64            2
     4636         54            4
     4694         52            4
     4660         48            6
     4558         38            0
     4606         40            4
     4498         36            4
     4778         48            6
     4612         48            2
     4598         72            6
     4542         34            0
     4776         46            2
     4634         52            4
     4188         30           10
     4764         80            6
     4596         58            8
     4660         58            2
     4636         56            4
     4498         70            8
     4678         64           12
     4660         70            8
     4724         64           14
     4656         56            6
     4550         40            8
     4798         58            6
     4676         56            6
     4606         50            2
     4482         44            2
     4596         54            6
     4630         62            4
     4664         36            4
     4660         50            2
     4534         50            4
     4716         44            4
     4662         62            6
     4608         46            2
     4726         46            6
     4668         62           12
     4668         52            4
     4610         46            2
     4714         40            2
     4564         56            4
     4640         58           12
     4466         38            0
     4512         54            4
     4704         44            2
     4522         32            2
     4682         58            4
     4648         38            0
     4740         56            4
     4690         52            4
     4496         52            6
     4572         24            2
     4654         36            8
     4648         58           10
     4594         56            6
     4564         46            4
     4434         56            8
     4610         58            2
     4590         68            2
     4788         66            6
     4600         40           10
     4720         44            8
     4612         42            0
     4580         46            8
     4768         52            4
     4730         58            6
     4788         38            6
     4434         40            4
     4574         64            6
     4654         40            4
     4598         52            6
     4676         36            4
     4446         50            6
     4662         56            8
     4654         42            2
     4706         58           10
     4702         46            6
     4848         44            6
     4548         58            4
     4800         60            4
     4730         58            4
     4490         40            6
     4642         74            8
     4604         40            2
     4548         36            4
     4582         46            2
     4504         62            4
     4676         46            2
     4474         48            8
     4644         34            2
     4818         48            6
     4600         42            2
     4814         54           10
     4624         38            4
     4644         52            4
     4678         46            2
     4654         64            6
     4656         32            4
     4570         52            4
     4440         50            0
     4734         52           10
     4514         60            4
     4532         60            8
     4784         54            4
     4650         56            4
     4548         44            4
     4642         52            4
     4612         36            2
     4470         54            6
     4736         50            0
     4736         70            2
     4612         24            2
     4620         58           12
     4520         42            8
     4648         42            4
     4584         48            6
     4670         40            4
     4760         44            6
     4650         66            6
     4738         50            6
     4532         64            4
     4502         46            4
     4856         54            4
     4596         46            0
     4422         42            4
     4714         40            6
     4538         58            6
     4634         42            4
     4616         48            6
     4380         48            2
     4584         40            2
     4658         52            6
     4472         60            8
     4504         52            6
     4666         50            6
     4570         72           18
     4570         58            2
     4706         62            8
     4620         66           10
     4676         56            6
     4554         66           12
     4750         52            4
     4564         46            2
     4656         54            2
     4622         40            6
     4532         38            2
     4652         48            4
     4694         56            8
     4486         38            0
     4628         46            8
     4636         64            2
     4530         42            4
     4614         32            0
     4528         58            4
     4698         48            4
     4518         38           10
     4556         40            4
     4620         44            2
     4620         40            4
     4670         50            6
     4492         38            2
     4508         54            8
     4650         58           10
     4588         62           10
     4658         44            4
     4602         56           10
     4656         34            4
     4570         56            2
     4600         38            8
     4626         42            2
     4726         26            2
     4502         50            6
     4516         38            4
     4636         50            4
     4624         52            8
     4756         30            0
     4460         52            0
     4414         38            2
     4668         36            4
     4618         22            0
     4516         54            2
     4562         56            4
     4626         48            6
     4650         54            2
     4634         36            8
     4458         44            6
     4638         54           14
     4544         54            2
     4552         44            4
     4758         44            4
     4586         64           10
     4754         52            4
     4536         56            2
     4746         78            4
     4574         46            4
     4698         62            6
     4714         60            2
     4544         46            8
     4678         54            8
     4732         62            4
     4528         74            4
     4748         42            8
     4616         44            6
     4444         50            2
     4480         62            6
     4702         42            6
     4688         48            0
     4660         50            4
     4448         56            4
     4652         42            8
     4708         44            4
     4664         28            0
     4576         46            0
     4536         28            8
     4550         58            2
     4588         48            6
     4528         46            4
     4492         44            4
     4772         50            6
     4698         44            4
     4516         56            6
     4596         46            0
     4590         34            2
     4630         46            4
     4528         46            4
     4690         38            6
     4508         62            4
     4574         48            4
     4558         60            0
     4664         50           10
     4710         34            0
     4720         54            4
     4556         64            6
     4648         70            6
     4488         42            0
     4718         46            6
     4438         42            2
     4788         54            4
     4500         50            4
     4592         66            4
     4450         48            6
     4776         58           10
     4668         52            2
     4604         28            2
     4632         46            0
     4650         48            8
     4488         32            8
     4518         48            8
     4656         46            6
     4556         36            0
     4518         48            4
     4528         60            4
     4638         42            2
     4704         30            2
     4708         42            2
     4698         44            4
     4572         64            8
     4586         60            2
     4626         46            2
     4518         50            8
     4598         52            6
     4590         40            2
     4590         56            4
     4560         54            6
     4626         38            2
     4756         42            0
     4670         38            4
     4382         42            6
     4532         38            2
     4750         34            0
     4394         42            8
     4432         62           14
     4598         54            6
     4628         46            2
     4512         36            2
     4560         46            8
     4598         58            8
     4860         42            6
     4652         30            2
     4624         38            2
     4722         56            6
     4618         52            2
     4750         50            2
     4694         78            6
     4638         50            4
     4798         64            6
     4588         60            8
     4622         52            6
     4432         58            4
     4664         64            4
     4512         50            4
     4640         36            0
     4622         42            8
     4634         58            8
     4528         42            4
     4656         38            4
     4604         44            0
     4706         46            4
     4494         46            8
